date,close,volume,open,high,low
2018/11/09,144.85,16209350,145.57,145.72,142.48
2018/11/12,142.82,16500820,145.01,146.406,139.97
2018/11/13,146.98,19544820,144.83,149.94,143.91
2018/11/14,150.44,21767580,150.21,152.15,148.44
2018/11/15,156.22,30029500,152.9,157.4,150.89
2018/11/16,154.1,19489910,155.04,155.8,152.1423
2018/11/19,149.53,18053210,152.02,153.21,148.77
2018/11/20,145.98,19447780,144.48,148.07,142.82
2018/11/21,149.41,14707580,149.06,151.48,148.65
2018/11/23,150.33,7437479,147.3,151.17,147
2018/11/26,156.01,16106170,153.21,156.53,152.37
2018/11/27,156.46,17892140,154.64,157.94,153.5802
2018/11/28,159.34,20743610,159.01,159.8,155.26
2018/11/29,156.28,20505610,158.08,159,153.54
2018/11/30,160.86,35042190,157.9,160.86,156.7201
2018/12/03,163.74,31057810,168.64,168.8,163.51
2018/12/04,158.34,22154300,164.88,164.98,156.46
2018/12/06,155.83,25259980,153,155.87,150.51
2018/12/07,153.06,17438360,155.4,158.05,151.73
2018/12/10,151.43,15506430,150.39,152.81,147.48
2018/12/11,151.83,13614260,155.26,156.24,150.9
2018/12/12,151.5,16595780,155.24,156.17,151.43
2018/12/13,151.48,12203100,153.05,153.46,150.52
2018/12/14,149,15556480,147.71,150.7,145.72
2018/12/17,143.98,15726640,146.5,147.94,142.24
2018/12/18,140.82,17568170,144.28,144.75,140.11
2018/12/19,137.14,27614500,141.04,141.325,135.73
2018/12/20,135.11,23967630,135.83,137.755,132.91
2018/12/21,132,28757930,137.08,137.19,130.23
2018/12/24,131.89,11240720,130,134.57,129.77
2018/12/26,138,14452360,132.87,138.02,130.18
2018/12/27,138.45,11407510,135.05,138.45,133.89
2018/12/28,139.09,11950610,139.2,140.98,136.79
2018/12/31,137.07,11180730,141.83,142.02,136.04
2019/01/02,136.7,16589680,134.13,137.7488,133.03
2019/01/03,130.6,19516320,134.27,134.8699,129.83
2019/01/04,139.75,22813920,134.26,141.08,133.66
2019/01/07,143.1,17218390,140.55,144.08,139.01
2019/01/08,146.79,16422310,145,147.55,142.06
2019/01/09,151.92,20184060,149.89,153.35,148.5
2019/01/10,151.69,14211280,149.81,152.03,148.88
2019/01/11,151.32,9552933,151.83,153.38,150.1401
2019/01/14,149.27,12911650,148.5,150.57,146.54
2019/01/15,150.88,14983900,150.68,154.17,149.9643
2019/01/16,154.84,14780030,152.81,155.39,151.5
2019/01/17,155.97,16127240,152.11,158.55,151.9
2019/01/18,157.02,19142740,158.45,159.49,154.73
2019/01/22,152.15,21282320,154.4,155.44,150.2069
2019/01/23,152.03,10188040,154.65,155.18,150.95
2019/01/24,155.86,10988430,151.47,156,151.21
2019/01/25,159.21,16434320,158.91,160.5,157.43
2019/01/28,158.92,10128660,157.8,159.69,155.3
2019/01/29,156.88,18302160,159.04,160.3746,155.92
2019/01/30,166.82,36958510,161.29,167.84,160.5
2019/01/31,168.49,21195890,167.8,169.73,165.7
2019/02/01,167.97,10766660,168,169.4,167.63
2019/02/04,166.7,7373118,166.32,167.55,165.61
2019/02/05,171.83,12737790,168.55,171.95,168
2019/02/06,171.52,11263040,171.86,173.09,169.99
2019/02/07,166.96,11874190,169.16,169.61,164.336
2019/02/08,167.36,8325668,163.83,167.65,163.75
2019/02/11,167.45,7234323,168.85,170.33,167.45
2019/02/12,168.71,8577821,169.6,170.49,168.61
2019/02/13,169.4,8643489,169.91,171.05,168.99
2019/02/14,168.38,8710486,167.64,168.5,166.61
2019/02/15,166.15,11983190,168.61,168.77,165.41
2019/02/19,170.18,12968380,166.98,171.15,166.5
2019/02/20,170.71,12447060,171,172.68,170.61
2019/02/21,171.66,8419851,171,171.78,169.8
2019/02/22,176.92,16161830,172.8,177.02,172.52
2019/02/25,183.25,22759390,181.26,183.72,180.73
2019/02/26,183.54,13853070,179.79,184.35,179.37
2019/02/27,184.58,16727160,181.72,184.93,180.88
2019/02/28,183.03,12348160,183.01,184.3,181.47
2019/03/01,183.88,14284680,185.09,186.9,183.38
2019/03/04,187.25,14736020,186,187.34,184.46
2019/03/05,185,11494680,186.94,188.08,185
2019/03/06,184.17,10001170,184.38,185.59,183.02
2019/03/07,177.32,16464060,180.91,181.8,176.73
2019/03/08,175.03,14664220,171.565,175.35,171.565
2019/03/11,180.41,13742250,177.83,181.72,177.58
2019/03/12,180.63,8654447,182.04,182.18,179.51
2019/03/13,180.7,8733055,180.73,182.535,179.26
2019/03/14,180.36,9264161,179.06,180.82,178.01
2019/03/15,180.97,10815920,180.66,181.45,179.66
2019/03/18,181.83,7828454,181.93,182.89,180.76
2019/03/19,182.14,9750742,181.63,183.36,180.85
2019/03/20,181.28,15891540,180.94,181.95,178.43
2019/03/21,181.5,9726780,178.95,181.73,178.52
2019/03/22,176.26,11669970,179.77,180.48,175.3362
2019/03/25,178.77,7489573,174.33,178.9,174.1
2019/03/26,178.08,7750467,179.7,180.65,177.095
2019/03/27,177.03,8363301,177.7,179.83,176.9125
2019/03/28,177.73,7225447,177.47,178.53,175.97
2019/03/29,182.45,13839900,180.73,182.6,179
2019/04/01,180.89,12700610,185.09,185.56,180.89
2019/04/02,181.74,7802597,181.46,183.5627,180.95
2019/04/03,178.32,26806500,179.51,180.7,176.76
2019/04/04,181.07,16988950,177.04,181.96,176.89
2019/04/05,185.35,18690730,182.51,185.5,182
2019/04/08,186.5,14715210,184.19,187.82,184.01
2019/04/09,187.19,11571350,186.49,187.89,186.16
2019/04/10,186.19,10650950,186.69,187.4,184
2019/04/11,184.98,8848863,185.15,186.06,183.75
2019/04/12,188.91,12561090,187.71,189.79,187.14
2019/04/15,183.07,14610190,188.06,188.17,182.56
2019/04/16,185.78,12173550,185.55,185.79,183.4
2019/04/17,187.55,11608570,187.34,188.2,185.78
2019/04/18,186.94,7881820,186.41,187.28,185.39
2019/04/22,185.38,8675504,184.5,186.47,183.61
2019/04/23,187.29,11393960,186,188.15,185.44
2019/04/24,185.67,9070708,186.76,186.9,184.58
2019/04/25,187.88,10292050,185.24,188.13,183.955
2019/04/26,187.09,9417003,187.88,188.74,185.51
2019/04/29,186.94,8654876,187.42,188,185.76
2019/04/30,185.57,14936460,186.3,188.25,183.82
2019/05/01,189.31,17405480,186.75,193.195,185.88
2019/05/02,190.39,11468110,189.42,192.7,186.65
2019/05/03,195.21,14521100,191.88,195.72,191.88
2019/05/06,188.24,23941220,185.17,189,184.83
2019/05/07,181.43,22663250,186.05,186.45,179.63
2019/05/08,179.59,16611100,180.95,183.2,178.58
2019/05/09,179.04,22727750,175.43,180.695,173.07
2019/05/10,178,18986990,180.18,180.79,174.1
2019/05/13,170.01,22330740,169.79,172.47,168.78
2019/05/14,174.84,17874110,172.75,175.15,171.48
2019/05/15,177.6,37610420,177.06,180.24,173.3212
2019/05/16,175.57,20579210,178.18,178.25,174.75
2019/05/17,169.57,22539380,171.69,172.29,168.49
2019/05/20,160.65,33413830,164.44,164.57,160.02
2019/05/21,163.43,22006150,163.16,165.5896,162.52
2019/05/22,158.83,25831220,162.41,162.82,158.07
2019/05/23,156,26891860,155.45,158.4795,154.41
2019/05/24,155,21489720,157.615,158.43,154.9
2019/05/28,154.81,38602960,156.4,157.07,153.22
2019/05/29,152.48,30073140,153.58,154.385,150.71
2019/05/30,151.07,17344650,152.36,153.37,150.25
2019/05/31,149.26,26881220,149.63,150.68,147.95
2019/06/03,149.91,25254430,149.6,151.77,148.845
2019/06/04,154.15,27417250,151.56,155.2,150.64
2019/06/05,151.65,23208590,155.17,156.11,149.31
2019/06/06,151.5,15762950,152,152.7,150.57
2019/06/07,154.23,17817820,152.95,155.69,152.2135
2019/06/10,159.85,36473290,158.78,161.98,157.4
2019/06/11,162.65,23408400,164.2,165.68,161.9245
2019/06/12,160.04,16329290,160.47,161.7,158.81
2019/06/13,160.33,17571390,160.55,161.32,159.8
2019/06/14,158.1,14981550,158.37,158.71,157.23
2019/06/17,159.91,16079840,157.53,160.55,157.42
2019/06/18,165.51,35754830,162.89,169.11,161.95
2019/06/19,165.46,20798070,167.77,167.9,163.42
2019/06/20,168.25,24004750,170.19,170.48,166.275
2019/06/21,167.55,17415780,167.48,169.471,166.77
2019/06/24,168.1,18422560,168.4,168.88,165.78
2019/06/25,165.8,20447750,167.04,167.34,164.62
2019/06/26,168.99,22416440,168.28,171.24,168.15
2019/06/27,170.9,18349360,170.62,171.98,169.38
2019/06/28,169.45,19974260,170.2,170.89,167.96
2019/07/01,175.05,25911000,175.865,177.95,174.36
2019/07/02,175.45,14155170,175.13,175.55,174.25
2019/07/03,174.67,8532590,175.69,175.85,173.85
2019/07/05,173.3,12618590,173.75,173.82,172.82
